"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","x"
6,4,2,3,3,0,0,0,1,3,9,7,0,0,6,5,0,4,0,0,0
1,0,0,1,2,7,20,49,42,57,101,121,144,76,31,32,29,17,8,3,1
15,9,7,5,0,2,3,6,10,8,6,2,0,3,6,0,0,0,0,3,1
1,2,1,5,5,5,3,1,2,3,4,8,13,8,4,4,2,1,2,5,1
0,0,0,0,0,0,0,0,1,14,26,12,14,8,9,14,29,21,8,10,0
0,0,1,0,0,0,0,0,1,1,2,1,0,0,2,4,2,0,0,0,0
70,61,16,9,9,37,66,84,132,97,111,128,106,79,39,32,24,9,8,14,1
6,2,2,1,4,1,1,4,3,5,8,9,4,0,3,3,0,1,4,4,1
6,5,9,4,3,3,1,6,7,3,2,4,9,6,6,0,0,1,1,4,0
15,14,14,10,1,0,3,2,20,41,44,37,19,24,23,30,28,21,20,20,1
1,7,6,3,4,4,4,0,1,9,11,12,9,6,4,3,2,3,3,5,1
0,0,0,3,11,45,56,58,40,37,82,85,44,14,5,2,11,20,24,32,1
5,12,7,6,13,14,12,19,37,68,92,103,78,41,26,12,18,38,55,81,1
4,1,3,3,5,5,9,11,7,5,4,16,20,26,9,11,6,6,11,5,1
10,1,5,9,6,8,7,3,7,2,7,5,4,1,3,3,12,10,6,8,1
4,8,9,19,8,4,8,5,8,9,5,2,2,3,4,4,0,1,1,0,0
101,57,25,32,58,37,56,98,117,85,65,100,106,47,12,10,4,9,24,41,1
9,2,3,8,2,0,0,0,2,4,3,5,7,3,3,0,0,0,0,1,0
1,0,0,0,2,2,1,2,1,1,0,0,0,2,4,2,6,6,2,3,0
16,13,10,2,12,21,17,16,15,15,17,6,8,10,4,2,7,5,0,3,1
10,13,12,3,7,12,11,10,11,21,21,10,14,18,7,14,16,11,12,15,0
2,7,13,7,11,12,4,6,6,2,8,16,8,3,4,19,21,7,12,8,1
14,6,9,4,5,6,1,6,3,6,15,14,8,6,10,12,5,12,12,7,1
14,8,12,12,12,13,16,13,13,19,34,47,63,84,66,35,10,21,13,13,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,10,4,3,10,3,4,4,5,3,3,1,6,8,5,3,3,0,0,0
1,0,0,0,1,2,3,2,5,5,1,1,0,0,0,0,0,0,1,1,0
10,11,11,9,8,10,5,5,6,1,5,7,7,8,4,0,0,0,0,0,1
0,3,7,12,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,5,4,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0
5,1,0,0,0,0,0,0,5,5,3,4,3,2,0,0,0,1,1,5,1
3,1,0,1,2,0,0,0,1,2,2,7,10,7,3,8,7,5,9,6,0
18,22,31,21,8,10,45,106,131,131,156,63,3,4,5,0,0,0,0,0,1
4,6,2,4,3,0,4,10,6,0,0,0,1,5,4,0,0,0,1,2,0
4,18,19,27,27,37,41,73,81,76,98,94,74,85,30,2,2,0,0,0,1
7,1,3,12,6,0,0,0,0,1,0,0,0,0,0,0,0,2,8,3,0
0,0,0,11,3,6,15,7,0,0,6,9,2,0,2,2,4,12,4,5,0
8,5,4,9,4,2,6,7,17,26,55,130,104,93,127,90,29,6,5,3,1
11,9,11,4,7,5,6,8,4,9,10,4,8,8,3,6,0,1,10,10,1
0,0,0,0,0,0,0,1,7,5,3,4,5,5,0,2,42,4,3,8,0
14,4,0,0,5,5,0,0,0,0,0,0,0,0,0,0,3,1,0,6,0
6,9,2,0,3,3,3,3,4,2,2,2,6,0,6,6,1,0,14,7,0
1,2,3,3,5,4,2,0,0,0,0,0,2,2,6,8,2,3,1,2,0
4,8,5,2,5,9,2,0,6,10,1,0,0,1,1,1,0,0,0,0,0
6,1,2,1,1,3,9,2,3,3,6,3,3,3,8,3,6,13,9,3,1
0,0,0,4,2,0,0,0,0,0,0,3,3,0,2,2,1,0,2,2,0
38,21,17,16,46,158,249,241,221,205,273,258,312,312,106,70,41,37,54,82,1
9,2,0,0,2,4,3,6,4,1,0,0,0,0,4,0,0,1,3,5,0
1,2,2,6,6,0,3,3,3,8,16,8,2,6,13,9,4,8,10,9,0
50,32,18,18,18,35,34,14,12,26,35,19,14,14,11,8,9,3,1,8,1
4,7,3,4,10,9,3,3,7,6,8,11,13,10,14,9,11,12,8,7,1
2,0,2,9,12,14,19,19,17,17,25,23,17,11,6,10,10,6,0,4,1
7,8,3,1,5,5,2,0,1,2,1,5,5,6,7,0,3,1,8,6,0
5,4,4,8,5,2,0,0,1,1,4,5,5,1,2,3,2,3,7,7,1
3,9,7,4,7,2,12,20,18,4,3,1,0,2,6,5,7,11,5,1,1
5,11,14,6,14,19,11,4,9,16,11,10,14,12,11,10,28,22,25,25,1
17,15,8,4,5,10,23,30,32,24,37,65,34,14,9,10,7,9,13,18,0
7,7,3,1,3,2,10,7,9,13,5,3,12,8,5,6,3,4,4,5,1
0,2,2,0,0,0,8,8,4,13,6,10,12,21,17,7,1,5,16,18,0
67,68,27,20,20,39,97,145,171,176,134,132,150,113,47,20,24,16,17,28,1
0,0,3,2,1,0,4,5,3,1,3,7,7,1,2,3,1,4,6,8,0
2,3,0,2,7,7,2,5,3,6,2,2,0,5,5,3,1,4,1,4,1
0,2,1,1,0,2,16,15,4,7,9,15,2,1,0,0,7,7,0,1,1
9,9,14,12,11,31,17,23,44,39,29,16,15,9,17,16,22,17,18,18,1
7,8,8,9,11,12,9,4,5,8,7,4,12,11,4,9,9,7,11,10,1
56,32,14,9,30,84,123,171,177,212,276,212,115,59,18,10,15,20,16,17,1
7,15,18,32,36,25,47,135,202,191,111,128,127,39,13,20,22,32,42,49,1
5,4,0,0,0,4,0,1,4,0,0,0,0,1,2,0,8,8,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,10,11,18,15,7,7,10,11,12,6,5,2,2,2,4,8,8,5,2,0
105,227,189,161,144,55,8,0,4,5,11,2,0,0,0,0,0,0,2,4,0
18,15,7,12,16,11,8,7,7,11,12,5,10,13,10,13,5,12,12,7,0
24,1,5,10,12,6,1,2,3,5,2,3,6,4,0,0,0,0,1,1,1
10,11,5,9,15,8,4,5,7,6,3,5,2,1,2,2,1,1,0,0,0
4,8,0,0,2,5,6,6,5,4,5,1,5,5,3,5,2,4,9,10,0
14,6,0,7,3,7,5,5,4,3,8,13,10,9,20,13,7,8,2,2,1
0,0,1,4,5,9,9,4,3,3,5,7,2,5,6,5,1,6,8,4,1
1,1,1,0,3,3,0,10,9,1,4,7,0,4,4,1,6,14,6,7,0
66,60,45,78,197,305,216,196,282,428,340,155,367,505,167,68,35,46,89,223,1
17,12,6,8,9,8,8,12,2,6,10,15,6,12,15,10,2,8,8,8,0
0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,13,9,0,0,0,1,2,7,13,8,9,8,3,3,3,1,2,3,2,1
6,0,5,11,3,6,15,4,28,44,20,8,9,6,5,3,3,4,5,5,1
3,3,11,5,3,2,5,9,2,9,5,0,8,4,5,3,2,4,7,9,0
4,5,1,6,16,18,6,2,3,2,5,5,9,5,3,1,4,4,4,1,1
1,0,0,3,3,2,6,9,5,3,4,6,0,5,7,7,12,24,30,19,1
13,21,23,19,10,13,16,10,13,17,18,15,17,20,17,6,4,12,21,17,1
1,0,0,3,3,7,5,0,1,1,4,4,0,0,0,0,0,0,0,2,0
32,27,31,31,11,27,85,112,97,67,126,84,47,24,9,6,10,16,22,22,1
4,5,4,1,2,5,5,2,6,3,3,4,3,1,4,7,4,0,1,1,0
10,5,3,11,15,18,9,5,14,14,9,8,5,10,12,11,6,10,12,14,1
4,6,5,7,5,10,15,12,12,21,22,18,25,16,12,22,46,41,24,8,1
6,13,5,3,4,2,7,13,12,28,26,14,18,15,14,14,12,2,0,0,1
8,7,9,12,6,10,9,7,6,1,1,1,0,2,4,1,6,6,2,3,1
1,8,15,8,10,8,9,7,5,7,9,7,5,8,7,8,1,0,11,14,1
5,5,0,3,6,0,1,0,3,3,2,1,4,3,5,0,1,8,2,1,0
10,6,13,14,0,2,12,15,13,9,10,18,13,4,4,5,5,4,5,2,1
30,11,5,5,6,9,5,8,5,14,14,6,6,1,0,1,2,2,5,5,1
2,0,0,1,1,0,0,0,0,0,2,3,4,8,3,1,1,2,2,3,0
8,5,1,2,7,7,3,0,1,3,1,1,1,0,7,7,4,4,2,4,0
7,3,6,3,11,13,8,18,22,7,5,13,9,6,6,9,17,14,13,21,0
19,26,36,42,48,64,68,70,51,49,42,24,10,26,40,16,19,24,19,11,1
4,10,10,6,10,13,9,4,5,5,1,3,9,11,10,12,15,7,0,0,1
49,102,107,94,76,38,32,67,124,199,295,379,175,211,361,488,435,302,358,285,1
24,5,6,20,28,17,21,20,21,29,16,27,8,6,5,0,0,0,0,0,1
0,0,2,2,0,0,1,1,0,0,0,3,5,9,7,5,6,9,8,19,0
4,9,7,2,1,3,6,8,5,15,12,6,4,10,12,17,6,6,16,20,0
4,0,3,3,3,1,0,2,2,0,0,1,1,0,0,0,0,1,2,2,0
5,13,0,0,0,4,5,5,8,5,2,0,1,6,2,2,3,4,6,2,0
0,0,0,0,0,0,3,20,24,24,29,17,14,2,0,0,0,0,0,1,0
6,8,13,11,3,1,0,1,1,5,10,6,0,2,2,2,5,4,0,0,1
0,4,6,4,0,0,0,0,0,3,8,5,15,20,6,1,8,8,5,5,0
0,2,0,4,4,1,5,5,2,1,1,5,8,11,7,1,1,3,3,4,0
8,7,8,10,11,9,10,8,4,5,2,5,4,4,9,7,3,7,9,18,0
13,3,0,4,7,8,4,12,11,4,1,6,4,3,3,2,5,7,6,9,0
0,0,0,4,5,2,8,3,3,1,4,3,3,1,1,0,0,0,1,1,1
0,0,0,0,0,0,0,1,1,0,4,7,6,4,3,2,4,3,7,8,1
0,4,27,68,115,131,111,85,129,83,38,13,6,3,0,0,0,1,2,2,1
0,1,2,2,3,2,0,0,1,8,0,2,19,7,3,4,4,12,9,4,0
0,0,3,4,10,4,4,10,4,13,4,0,1,3,11,15,4,0,0,0,0
17,14,28,92,98,67,56,61,73,106,108,120,99,40,52,8,69,85,65,84,1
18,14,31,79,103,120,194,249,260,245,241,167,144,70,26,11,13,18,56,56,1
21,7,4,5,1,6,6,4,4,5,14,5,1,0,0,0,0,0,0,0,0
9,21,26,17,9,14,21,19,19,27,26,18,25,9,13,14,10,9,7,5,1
0,0,0,6,5,4,0,2,0,0,0,0,3,8,8,4,14,17,15,2,0
1,0,0,4,5,3,1,1,2,1,1,6,5,1,1,2,2,1,1,2,1
1,0,9,17,8,1,9,13,6,3,9,9,14,12,5,12,14,11,18,8,0
4,9,8,9,14,5,10,4,11,12,5,5,4,10,13,6,6,4,3,5,1
2,8,7,5,5,9,10,15,14,17,11,10,14,10,7,5,4,3,0,0,1
9,10,12,13,15,19,24,24,19,14,20,26,22,26,23,15,11,11,15,7,1
0,1,2,1,2,3,3,0,3,3,4,6,1,0,1,4,0,0,1,0,0
4,4,3,2,1,1,3,1,7,8,8,9,5,2,3,6,1,7,13,4,1
0,0,1,0,0,2,2,0,0,0,0,1,1,3,5,1,4,3,1,1,0
5,27,66,65,140,99,57,16,5,6,1,12,19,10,5,7,5,7,10,4,0
9,9,8,9,3,9,12,17,30,28,19,15,13,14,11,3,2,10,9,6,1
70,79,85,37,21,13,25,100,164,248,351,372,220,91,39,27,41,70,126,91,1
5,4,2,5,3,1,8,10,5,2,2,1,2,2,0,2,5,0,2,2,1
6,9,2,2,8,7,3,6,13,11,13,9,5,14,14,8,13,13,13,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,9,1,1,3,0,3,2,2,4,5,13,11,6,0,0,3,0,0,10,1
0,0,2,4,15,27,29,28,131,221,123,112,67,23,27,18,23,14,11,16,1
46,28,3,8,13,26,63,65,154,138,120,59,38,25,20,15,51,51,12,8,1
12,5,8,13,7,4,7,8,2,7,13,7,4,7,6,7,14,10,3,3,0
0,0,10,9,4,2,5,6,3,5,4,6,3,5,3,1,2,6,7,2,0
15,16,14,9,5,8,22,36,25,17,16,31,35,19,11,8,14,25,24,12,1
14,10,10,13,18,14,18,24,16,23,17,15,21,24,11,16,12,9,19,12,0
98,52,93,110,206,314,305,251,159,292,361,315,184,68,65,43,58,62,46,38,1
1,2,1,2,2,2,4,3,3,6,4,2,0,0,1,2,1,0,0,1,1
4,2,11,14,6,3,3,1,1,3,4,8,2,0,2,3,9,10,6,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13,11,14,8,11,23,34,85,100,57,50,47,17,3,20,23,18,12,13,1
9,3,3,2,15,16,13,9,4,7,15,17,7,4,2,3,6,6,0,2,1
5,9,4,3,11,11,10,5,4,6,9,5,2,6,21,14,5,10,9,6,0
15,9,3,3,9,9,10,12,16,25,18,11,11,15,12,15,17,19,17,16,1
22,33,35,25,29,14,16,40,66,127,177,194,153,138,91,66,42,7,6,14,1
80,104,80,54,46,55,43,6,14,34,35,28,26,22,19,14,25,30,32,17,1
14,14,8,7,9,17,22,6,6,1,8,8,7,7,2,5,8,6,9,9,1
0,0,0,1,0,2,3,0,4,9,7,3,0,0,1,1,3,3,0,5,1
5,4,4,4,7,5,1,5,6,1,0,0,0,0,2,0,0,3,6,6,0
16,25,26,31,27,15,14,30,72,93,152,257,199,176,167,66,35,27,15,11,1
4,8,11,14,11,9,7,5,9,5,3,4,1,2,11,7,10,11,5,3,0
1,5,4,0,3,4,2,2,1,3,6,13,7,3,3,3,2,10,4,0,1
13,6,4,3,8,4,0,2,3,3,1,12,13,16,8,2,8,11,1,7,1
7,8,8,3,6,11,12,9,4,5,5,5,2,6,19,22,7,4,4,3,0
80,98,82,184,181,146,166,99,48,12,9,47,122,122,105,73,47,35,21,29,1
2,3,4,7,9,0,1,5,5,8,12,8,6,10,7,6,8,6,6,0,1
0,11,10,1,1,1,2,5,14,16,5,2,1,0,2,6,11,7,3,2,0
10,17,7,9,7,6,13,19,19,22,17,7,7,9,11,14,18,9,13,11,0
19,11,9,7,14,43,132,76,33,39,26,4,6,2,12,20,10,2,3,0,1
0,0,0,0,0,0,0,0,1,1,0,1,4,4,0,1,3,2,2,6,1
3,6,9,3,4,9,7,4,6,6,2,2,8,7,7,11,9,14,4,1,0
10,12,8,26,35,33,44,49,57,66,59,49,39,15,4,6,11,9,3,7,1
4,12,14,9,2,8,15,23,19,16,41,45,35,28,23,9,10,14,9,11,1
5,6,8,10,5,5,3,10,13,31,33,33,24,7,11,7,8,6,8,5,1
0,3,4,7,9,10,5,0,0,0,0,0,5,5,0,0,4,7,10,3,0
3,4,8,9,4,4,9,2,2,10,10,2,8,13,8,4,3,3,5,4,0
0,0,0,4,12,23,23,25,24,21,19,18,55,62,63,64,68,79,72,32,0
6,7,9,5,7,9,10,8,2,2,4,5,10,14,11,12,6,4,5,7,0
4,1,3,5,1,10,4,7,9,13,17,10,11,4,10,18,15,4,13,15,0
36,65,63,44,26,23,7,13,22,58,64,51,43,29,22,23,20,17,24,20,1
24,8,10,15,14,10,1,6,14,15,12,4,12,11,16,29,17,16,10,10,1
24,33,25,22,29,19,23,25,14,12,21,13,9,7,12,12,13,11,20,15,0
125,82,89,72,82,57,21,26,54,45,55,66,61,60,53,71,76,62,37,19,1
0,0,0,0,0,4,3,2,6,15,10,9,8,7,6,10,11,1,0,4,1
0,0,12,16,11,5,0,0,4,5,1,9,13,2,2,2,0,0,0,3,0
10,9,8,5,11,16,14,10,6,13,17,10,10,12,22,21,12,12,20,11,1
20,18,12,15,19,14,16,14,22,26,23,8,9,8,13,40,30,29,21,24,1
2,0,0,0,0,0,0,0,1,4,4,0,0,1,1,1,3,2,1,1,0
11,14,31,25,17,14,18,22,79,149,201,162,191,357,172,82,89,66,51,49,1
4,5,4,4,7,11,4,3,2,0,4,5,7,1,5,9,5,4,8,6,1
0,0,4,4,4,5,6,5,0,0,4,3,0,4,8,4,0,4,6,8,0
61,31,16,4,13,19,11,2,12,33,29,27,14,7,6,9,16,21,17,12,1
5,5,1,0,1,5,4,3,4,0,1,4,1,2,1,4,6,3,0,0,0
3,3,4,4,6,5,1,10,25,31,24,6,1,0,1,3,1,0,0,0,1
0,3,3,0,0,8,5,4,7,13,14,4,2,4,7,4,1,1,0,3,1
7,0,0,5,3,8,6,1,3,17,32,42,48,31,16,24,10,3,3,7,1
8,7,4,10,9,3,5,8,9,10,2,3,3,9,7,2,5,5,1,0,0
4,5,10,11,17,17,5,11,10,5,7,6,4,12,15,2,4,7,10,15,1
2,4,2,3,1,1,1,1,2,1,0,1,0,5,8,2,4,2,2,5,0
6,10,4,3,8,11,3,9,43,126,149,96,86,136,156,171,155,86,58,29,1
2,4,10,8,10,10,9,17,23,34,49,18,18,22,27,18,8,1,12,11,1
0,1,0,0,0,0,0,0,0,0,0,1,3,2,4,5,9,4,2,1,0
10,5,8,8,6,5,2,7,11,10,7,6,8,5,12,14,10,8,9,7,1
2,0,2,4,2,4,0,0,2,5,9,4,4,0,7,7,3,3,5,5,0
4,2,6,12,10,9,4,5,3,6,4,0,4,6,4,4,7,6,7,2,0
0,0,0,1,1,1,2,2,0,0,0,3,2,0,0,0,0,0,0,0,0
1,3,4,3,1,2,0,2,4,2,10,3,1,1,4,7,8,0,1,1,1
3,4,6,6,5,6,6,1,5,7,1,0,0,2,2,1,2,0,0,2,1
21,23,39,45,48,109,112,50,48,23,28,38,27,40,34,28,18,26,17,52,1
4,11,5,2,13,17,9,5,8,4,3,6,5,5,7,6,5,6,10,12,0
4,1,4,7,1,6,8,0,0,2,3,5,0,1,7,9,11,13,6,4,1
11,10,2,4,0,0,0,1,2,0,0,0,1,5,4,9,8,3,2,2,0
20,10,8,7,14,14,11,11,5,9,6,5,5,14,15,9,10,3,6,6,0
7,6,2,4,4,7,8,11,14,9,7,4,0,3,3,3,1,4,4,3,1
2,0,0,3,6,6,8,9,4,0,1,3,10,1,5,9,6,8,4,2,0
31,19,12,19,1,10,12,8,9,20,23,13,26,19,16,6,3,4,10,13,1
10,10,9,8,10,10,2,2,7,6,5,2,3,4,2,4,14,10,10,14,0
11,11,16,9,4,17,46,51,75,148,125,82,94,77,83,71,52,36,56,73,1
15,7,7,12,5,5,6,10,16,25,34,29,28,31,27,34,34,22,13,25,1
6,3,6,9,11,15,8,7,13,17,7,5,10,14,7,5,2,10,10,6,1
7,2,4,3,5,5,2,1,3,3,6,6,0,4,4,0,0,0,1,2,0
0,0,1,8,5,2,0,7,13,10,5,10,24,21,7,4,3,4,13,14,1
3,2,2,4,2,2,7,7,3,2,2,0,0,5,6,2,3,5,10,12,0
2,2,2,1,3,5,4,3,2,2,6,7,6,11,6,2,4,4,5,7,1
7,3,2,2,3,2,3,2,5,6,6,2,4,13,16,7,6,2,3,2,0
26,33,23,15,14,43,77,79,115,196,239,158,133,112,96,71,50,17,22,35,1
13,9,14,35,43,38,47,27,74,116,156,194,117,174,356,206,201,153,158,256,1
4,9,13,13,6,9,8,12,12,13,22,19,15,13,6,9,7,5,1,1,1
5,7,5,4,4,4,6,8,12,8,4,4,8,7,10,10,6,9,8,8,1
0,2,1,5,4,1,3,2,6,3,0,0,8,8,0,2,4,2,5,8,0
9,9,9,7,4,7,6,8,18,14,11,14,8,10,19,15,15,3,0,3,1
8,16,12,12,15,2,7,12,9,6,2,0,0,0,0,0,0,0,0,0,0
8,9,1,10,11,2,14,16,13,13,12,10,5,2,3,6,18,19,2,7,1
2,4,0,1,3,5,0,3,5,4,20,15,5,5,0,0,2,8,6,3,1
6,1,1,4,4,8,7,10,7,6,6,4,6,4,3,3,3,7,11,13,1
3,5,10,4,3,9,6,6,2,3,8,12,13,6,14,12,15,13,13,14,0
12,10,11,13,13,6,7,5,6,13,12,10,8,10,12,10,7,14,22,16,1
6,8,5,4,5,0,4,3,1,12,18,22,23,18,15,23,20,9,4,4,1
0,1,9,6,1,5,14,10,14,21,32,21,9,4,7,3,0,6,13,13,0
3,3,3,6,5,7,4,4,7,12,23,17,10,13,9,4,6,7,5,2,1
10,4,15,12,18,10,9,16,14,16,14,11,24,18,15,8,8,3,15,12,1
16,4,2,12,14,8,2,6,2,7,12,4,6,6,1,1,0,7,7,0,1
14,7,9,16,14,16,12,4,5,3,1,0,0,0,8,1,0,0,0,0,0
4,2,12,13,4,4,8,7,6,4,3,2,1,7,13,6,5,6,6,15,0
81,77,71,42,18,26,61,98,114,321,269,341,404,295,203,126,111,89,80,127,1
1,2,3,4,5,5,4,2,4,5,10,9,5,2,1,3,6,7,9,6,1
4,4,1,0,0,0,0,0,0,0,0,0,6,9,7,11,9,6,5,3,0
0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,5,3,0,7,7,0
3,1,0,0,0,0,0,0,0,0,0,0,0,1,4,7,2,0,0,1,0
6,11,10,8,36,49,34,40,25,26,19,5,12,12,11,16,10,3,6,12,1
1,3,1,2,3,3,1,1,3,1,2,1,0,0,0,0,0,0,5,5,0
18,14,7,5,6,3,9,6,12,11,7,9,5,7,12,8,12,15,8,100,0
0,1,0,0,0,0,0,0,0,0,1,1,3,3,3,1,3,6,5,5,0
21,20,21,19,18,17,28,38,29,31,25,31,38,29,29,22,27,15,14,16,0
25,22,16,25,15,11,8,3,7,7,7,21,21,23,16,13,12,2,0,4,0
13,6,1,5,12,8,1,1,14,16,31,35,13,6,5,5,5,3,7,9,1
53,63,68,127,109,61,50,43,44,37,26,14,15,19,45,24,24,23,23,19,1
2,5,5,0,1,1,0,2,5,5,7,4,4,8,4,2,0,3,4,1,1
2,7,8,4,1,6,15,10,7,2,5,5,6,5,2,9,7,4,3,2,1
0,0,0,0,1,2,1,2,1,3,1,3,8,7,7,11,1,2,0,0,0
15,22,15,14,10,8,3,5,4,4,2,0,0,0,2,2,0,0,11,11,0
10,23,19,15,11,13,13,20,16,25,26,18,8,12,17,31,15,10,15,10,1
10,10,8,10,7,11,8,7,7,16,11,3,2,5,9,7,3,4,14,10,1
68,59,31,27,16,25,44,55,199,209,192,181,197,256,272,397,461,275,239,248,1
10,12,2,2,2,15,17,13,5,3,3,10,14,11,6,2,4,6,6,3,0
0,0,0,0,0,1,0,2,2,2,5,4,0,0,0,2,2,0,0,2,0
5,8,4,6,7,6,0,1,5,0,0,1,1,0,0,0,0,0,0,0,0
2,2,9,10,2,5,4,0,0,0,2,14,31,18,7,0,5,7,1,10,0
0,0,0,3,4,2,0,0,1,1,2,6,6,0,2,9,5,0,8,6,0
1,0,3,5,5,5,2,2,0,0,1,7,7,3,7,8,5,9,8,14,0
15,14,6,18,11,4,6,10,10,14,17,11,8,8,7,8,4,7,3,8,1
1,1,0,0,0,0,0,8,11,3,1,0,0,0,0,0,0,3,2,5,1
4,3,0,0,0,2,5,9,7,11,1,3,3,3,2,3,4,2,1,1,0
1,1,11,9,5,5,1,2,3,3,6,9,13,10,2,6,7,10,6,0,1
135,63,0,0,0,0,0,134,132,79,10,0,31,36,9,10,14,15,3,7,1
8,13,12,27,17,23,37,31,12,6,5,5,10,7,1,4,16,30,31,28,1
7,8,2,1,2,2,4,5,9,12,7,4,10,9,7,4,0,0,0,0,0
1,4,0,3,3,4,4,5,5,1,3,1,1,3,0,1,1,0,1,2,0
17,15,14,39,104,168,184,216,164,288,281,169,147,163,179,245,307,257,261,281,1
8,14,6,0,1,5,1,5,5,0,5,4,4,8,4,2,2,1,2,3,1
5,4,2,2,0,0,3,9,3,3,3,4,8,11,2,6,11,8,1,0,1
7,2,6,10,6,3,0,0,4,6,5,3,6,3,5,6,4,8,6,2,0
1,0,0,0,0,0,0,7,2,1,1,1,2,2,1,0,1,4,2,2,0
9,10,16,7,10,16,27,39,18,18,14,2,10,37,62,67,22,24,14,28,1
0,1,2,3,4,4,1,2,2,0,1,2,1,0,1,8,7,4,2,5,0
5,0,5,8,8,1,9,9,3,4,7,4,4,4,0,3,7,5,6,4,0
14,27,19,11,8,20,18,19,26,61,127,161,90,42,20,5,7,22,44,42,1
1,2,3,1,0,1,1,1,1,0,2,1,1,0,1,1,4,2,3,4,0
2,2,1,0,1,3,3,0,3,3,0,1,3,5,2,3,7,4,3,7,0
0,0,1,0,0,1,1,2,1,1,1,5,4,2,4,10,12,2,1,5,0
11,10,0,6,16,11,15,11,1,3,5,9,11,10,9,5,7,3,0,0,1
2,5,10,5,5,14,8,2,1,1,4,10,4,0,0,1,1,0,1,2,0
0,1,1,4,2,1,7,18,23,22,15,13,83,7,3,4,5,5,0,2,1
12,11,6,21,55,107,156,143,105,173,334,290,154,102,94,62,44,24,16,4,1
0,0,0,0,2,4,11,6,9,7,11,10,4,8,11,5,14,15,3,1,0
14,10,9,8,30,30,8,20,44,43,26,16,19,13,18,31,27,37,48,40,1
5,5,4,3,4,2,5,5,3,2,5,6,4,6,6,7,3,0,4,6,0
3,0,0,1,1,6,3,0,5,3,2,3,0,0,2,2,0,0,0,0,0
2,0,4,1,0,7,7,0,8,10,4,7,12,5,0,0,0,0,0,0,1
6,7,10,11,2,1,0,0,0,13,10,7,0,0,1,3,9,7,1,4,1
8,16,13,15,16,9,14,17,15,14,12,18,19,14,14,18,10,11,6,7,1
0,5,6,1,9,11,3,6,6,2,1,0,0,0,0,2,2,2,2,1,1
0,1,1,4,18,23,14,4,10,15,8,17,20,24,18,18,23,27,39,113,1
3,0,0,1,1,0,0,0,0,0,0,1,2,2,2,2,4,5,2,2,1
13,10,7,11,15,9,9,35,77,92,90,81,65,53,25,4,13,22,37,60,1
7,6,14,19,10,4,2,1,4,6,0,9,9,11,5,7,17,20,6,2,0
0,0,4,7,3,5,10,7,0,9,13,4,2,4,11,4,5,9,12,16,1
43,92,149,207,395,355,400,414,221,277,213,73,22,24,16,41,55,49,30,6,1
0,1,1,0,0,0,0,0,0,0,4,5,3,7,0,0,0,5,9,16,0
2,1,1,2,9,9,9,4,0,0,13,29,10,9,13,7,4,2,6,8,0
3,0,0,0,0,2,2,0,0,0,1,3,5,5,2,3,2,2,0,1,0
0,4,4,4,4,0,1,0,0,0,7,9,1,1,2,2,1,0,2,2,0
3,3,3,3,6,7,4,1,0,0,0,0,0,0,0,0,4,8,7,8,0
10,4,1,1,4,5,11,12,12,8,7,7,9,12,8,0,1,2,2,0,1
2,5,14,11,5,8,5,10,0,4,1,0,4,4,3,2,15,18,4,2,0
190,192,118,93,90,80,77,75,75,43,21,26,24,32,26,29,25,13,15,25,1
2,3,4,7,1,0,2,5,4,0,1,6,6,7,2,2,5,1,8,7,1
5,9,14,10,14,13,7,5,6,7,11,3,5,13,12,3,0,2,5,10,1
1,2,7,7,8,3,14,18,13,27,24,22,14,7,10,13,15,25,25,20,1
3,4,2,2,6,2,6,7,0,0,1,3,1,1,1,0,0,2,2,1,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
15,26,22,12,13,17,17,13,8,15,17,9,14,22,18,17,13,16,24,16,1
8,6,4,3,0,0,0,7,11,13,14,12,9,4,10,3,6,11,15,12,1
26,50,68,51,26,20,89,151,222,474,562,384,553,638,425,410,375,293,261,176,1
6,4,3,13,18,16,9,5,7,4,5,10,20,14,4,5,10,14,6,11,0
0,0,1,2,2,3,4,1,1,6,5,3,9,6,4,7,6,15,18,13,0
12,9,5,6,3,2,1,0,0,0,0,1,1,0,0,4,1,2,8,6,0
3,2,3,2,1,1,0,3,2,2,2,2,1,3,3,1,3,6,4,1,0
10,14,8,11,9,8,5,3,11,11,42,48,49,49,22,23,20,16,9,4,1
9,10,6,5,9,6,2,4,8,19,26,18,4,10,17,3,2,2,10,9,1
