V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
24,26,26,28,30,42,67,103,91,94,134,123,112,57,41,31,24,23,19,18
27,25,7,30,38,16,16,23,30,58,61,73,111,73,18,13,15,8,1,9
9,4,12,9,12,15,32,85,82,105,119,115,51,21,15,14,29,34,15,8
3,1,6,4,4,7,18,27,25,37,52,51,24,1,3,7,7,16,15,8
13,12,11,7,8,13,24,54,63,65,70,66,31,19,12,10,2,2,0,0
35,41,47,43,19,13,28,99,248,239,146,212,146,58,11,5,14,13,14,14
5,13,9,4,6,6,7,7,16,38,38,23,40,37,28,23,19,17,9,14
78,69,38,33,19,25,61,118,143,117,156,148,99,36,13,10,18,42,23,19
32,31,16,7,15,16,19,56,150,163,176,161,138,111,190,235,150,211,128,128
23,19,23,32,25,33,63,60,75,66,58,78,72,35,27,21,22,19,11,19
29,15,4,6,10,18,21,18,36,38,36,48,41,24,31,40,32,30,25,30
21,13,6,10,11,24,45,72,71,51,55,62,86,58,7,12,10,26,33,21
47,42,26,24,34,19,22,22,49,112,163,257,244,138,240,234,437,288,532,485
2,4,4,6,5,5,4,8,10,37,41,15,8,4,0,5,6,7,3,0
31,44,85,82,213,246,110,191,385,269,171,141,140,85,75,84,75,54,18,5
0,0,2,3,1,0,5,22,53,60,55,35,50,38,31,14,0,0,0,0
7,8,10,7,3,12,32,79,119,136,52,71,52,13,4,2,12,30,21,0
7,14,11,31,55,106,166,116,74,155,156,105,44,21,28,18,25,58,48,22
141,55,35,19,12,25,45,67,81,65,31,14,18,19,24,23,16,14,25,19
7,8,3,1,6,4,2,8,10,5,1,4,3,0,1,4,7,0,1,1
106,122,101,83,58,39,37,66,143,211,252,248,257,172,85,24,17,28,40,23
3,15,19,6,0,9,23,70,92,62,105,158,137,107,46,10,0,7,11,12
19,53,14,0,0,3,2,0,0,3,8,49,43,18,23,19,11,8,4,7
20,8,18,35,98,134,88,179,180,138,82,41,26,22,51,69,45,23,21,21
26,12,32,53,176,165,90,171,294,213,154,212,181,95,51,19,9,0,0,0
63,25,35,35,19,11,8,0,3,15,12,12,16,9,8,4,5,5,3,6
0,0,8,11,3,4,1,15,34,39,36,76,37,2,3,3,3,8,9,10
14,22,23,14,11,27,60,86,111,88,99,138,119,131,141,130,58,30,20,26
14,22,30,62,74,82,73,67,105,112,84,93,58,36,25,9,16,16,16,28
1,4,0,0,4,14,18,87,130,70,145,182,75,26,9,7,10,0,9,9
5,7,10,39,37,46,56,48,19,55,72,58,45,30,18,19,15,18,20,10
11,8,11,15,16,33,60,89,131,96,83,54,27,22,24,14,15,22,14,18
0,0,0,0,0,0,2,16,38,43,42,75,112,34,11,2,9,13,6,4
3,12,8,6,4,0,2,13,44,75,33,44,36,10,0,2,10,11,5,11
92,66,66,31,45,96,103,78,101,105,66,25,13,21,12,19,13,1,4,7
22,27,34,81,149,185,123,99,96,68,58,27,8,8,11,28,62,59,30,15
28,33,9,13,19,38,68,166,302,265,264,377,370,294,147,158,86,17,28,28
13,14,6,14,22,34,87,79,57,150,124,104,189,246,160,69,113,77,25,22
1,1,1,5,5,0,0,0,3,9,2,3,18,15,1,2,0,0,0,0
14,11,9,13,11,9,5,5,12,12,9,6,5,3,10,13,5,7,13,11
189,217,243,153,93,267,355,245,143,84,39,10,17,40,92,68,26,24,16,17
14,16,11,14,15,31,67,97,93,123,221,164,54,26,25,42,58,66,109,140
20,19,21,29,29,56,76,57,96,97,61,36,22,16,33,25,22,26,26,21
50,28,64,86,114,258,219,232,162,192,238,164,108,115,79,53,39,28,23,20
85,108,73,46,48,48,121,171,244,278,224,166,147,127,128,66,54,56,44,42
5,2,4,5,7,10,9,17,31,47,51,41,51,24,3,3,6,8,9,4
1,1,2,1,11,7,5,9,16,15,5,6,17,10,10,9,6,8,5,9
91,219,261,242,325,401,300,216,98,41,23,27,101,376,523,333,304,225,130,79
23,39,57,50,64,79,74,36,56,45,55,54,48,37,33,27,19,4,6,5
33,28,16,9,18,32,42,81,127,106,132,81,35,16,17,17,24,16,11,22
85,133,74,25,27,19,25,76,118,249,439,321,95,374,26,25,20,52,96,120
14,21,27,30,17,18,4,11,15,27,46,38,39,72,67,41,34,31,23,10
1,0,6,20,17,9,17,29,48,28,67,128,120,49,14,7,1,3,3,7
5,1,4,6,7,3,4,25,31,54,70,67,43,13,5,11,12,3,5,6
14,20,3,2,13,11,7,22,48,71,64,38,44,25,11,3,16,19,3,0
116,192,188,202,278,222,127,192,242,132,34,14,15,25,57,85,65,30,12,13
11,20,23,6,11,24,38,49,83,84,77,93,65,41,24,24,38,35,23,11
33,24,33,58,88,94,83,79,93,164,192,133,107,163,184,177,228,127,40,47
3,5,2,7,11,6,6,13,68,117,67,86,86,35,16,10,12,15,2,0
23,24,25,26,31,28,23,43,57,57,28,19,16,8,2,4,8,6,3,4
307,304,150,51,20,31,61,135,130,142,172,140,175,162,90,55,18,27,34,15
15,4,9,4,13,13,17,35,40,44,33,19,10,11,15,12,10,14,16,20
16,20,21,16,19,43,77,73,107,113,50,76,84,32,10,10,10,25,27,18
33,26,22,20,18,26,17,58,81,96,97,89,65,79,103,89,68,51,67,83
26,36,55,36,29,14,41,84,163,141,115,96,103,63,21,15,13,14,17,16
33,22,15,11,13,20,42,77,83,61,122,151,123,45,43,39,28,29,22,9
0,0,0,5,18,6,8,16,37,53,76,85,45,30,14,6,7,5,3,4
0,0,2,1,1,0,0,36,141,195,193,122,113,56,18,5,5,20,24,14
17,26,16,41,60,57,64,43,56,46,30,25,23,16,25,19,29,20,5,7
36,39,36,38,67,213,251,164,242,401,348,264,298,358,346,218,114,41,44,64
33,23,53,10,20,29,74,142,146,120,225,193,65,21,14,15,1,0,0,0
11,26,30,27,59,76,120,159,151,192,159,127,115,47,17,4,2,20,16,21
12,15,23,20,36,52,95,97,103,73,32,17,16,15,20,25,19,14,17,12
15,19,9,16,12,6,13,18,29,55,86,118,94,53,52,49,26,18,31,62
30,27,25,27,42,29,13,17,46,93,169,162,133,157,159,90,49,9,0,0
3,10,8,10,5,14,58,80,92,119,75,37,68,30,12,28,50,62,43,20
249,247,176,156,167,102,42,15,10,19,56,125,145,196,156,115,83,88,43,20
14,7,14,6,6,7,32,72,76,49,42,35,4,0,0,4,11,11,10,6
66,72,56,57,63,52,83,85,67,72,71,58,69,65,45,37,30,28,12,34
4,2,6,4,0,2,8,5,20,57,68,77,97,75,51,43,33,17,11,16
46,87,127,191,150,57,123,170,229,325,257,180,169,111,30,21,26,12,23,26
14,6,12,17,13,5,11,20,35,42,38,52,91,76,97,83,71,66,43,40
9,18,15,4,5,12,45,75,104,199,189,153,100,92,143,159,75,53,20,37
254,218,216,212,109,47,30,32,51,73,137,98,26,18,10,17,36,40,34,18
3,3,19,18,8,12,4,71,94,45,39,69,59,34,34,24,38,33,19,14
0,0,0,0,7,7,0,3,79,138,134,193,165,138,99,63,39,37,28,16
20,25,14,18,17,29,37,40,86,78,103,89,48,19,13,7,16,29,25,30
4,16,55,70,108,100,75,85,51,53,30,17,11,15,32,51,65,57,52,35
10,7,4,6,3,0,33,47,65,124,142,63,34,23,15,1,6,7,6,16
9,17,17,21,30,17,18,24,28,63,80,77,46,52,53,24,13,7,26,17
24,12,2,8,9,19,52,121,121,50,87,60,17,6,3,7,24,9,15,15
75,67,35,40,59,165,167,136,147,176,242,276,208,153,137,105,76,63,41,36
4,5,7,7,4,5,6,17,17,33,22,17,15,11,13,13,12,10,9,4
16,23,20,14,17,17,40,29,50,55,40,36,28,48,42,59,60,18,5,4
43,33,28,18,26,42,75,122,124,100,66,48,47,54,53,67,81,53,48,74
3,3,3,0,0,3,4,23,36,25,31,77,83,57,24,4,4,4,6,6
29,36,27,25,11,14,12,15,31,31,29,26,9,0,5,7,0,5,11,10
7,30,79,59,18,10,26,49,131,127,131,131,77,34,4,7,25,41,26,17
0,0,0,1,7,12,25,51,94,64,37,128,152,56,16,11,12,28,19,30
18,9,23,20,17,22,30,62,116,155,104,149,113,35,18,13,8,15,11,9
150,143,130,148,191,181,124,112,83,80,42,33,51,54,27,17,20,22,18,29
4,3,3,4,5,2,2,2,9,7,5,0,3,4,8,7,8,14,9,2
31,20,23,43,55,79,61,53,41,41,48,85,149,193,203,233,187,81,32,20
124,144,51,17,8,9,36,65,139,176,135,68,23,9,1,11,20,27,12,7
7,10,12,14,9,9,10,8,13,4,3,5,5,8,12,4,3,15,17,9
6,7,12,35,96,149,130,161,182,125,104,69,17,10,9,12,11,4,5,7
1,4,3,3,6,6,4,3,20,50,51,40,34,8,7,4,2,2,14,17
20,1,7,7,13,12,28,12,12,42,86,73,26,12,45,17,13,19,11,23
13,23,55,44,42,37,29,47,84,87,139,225,174,128,64,28,47,55,50,31
7,8,11,4,37,81,61,23,10,10,7,32,48,87,337,290,133,42,26,6
10,11,3,5,5,3,17,16,48,93,93,106,43,4,6,0,0,6,13,11
1,0,18,20,12,19,29,38,51,53,45,23,13,12,10,3,5,13,15,14
1,1,6,6,7,7,3,5,3,5,5,2,2,7,12,8,3,5,0,6
38,24,19,26,14,6,32,48,83,134,160,80,34,25,9,6,20,31,8,1
9,0,8,14,22,13,6,12,7,5,9,7,5,6,6,5,3,5,7,0
20,26,36,58,58,33,18,45,132,198,174,198,324,292,218,227,168,119,31,36
27,17,22,32,26,12,21,21,28,38,34,40,35,29,25,12,23,55,44,33
20,12,8,18,4,5,12,17,31,27,20,22,19,7,5,6,7,6,4,5
12,18,23,44,33,24,36,45,36,34,54,57,22,18,12,12,10,3,0,0
27,33,48,47,38,38,38,80,210,232,217,133,146,158,92,17,8,6,12,7
1,6,17,17,13,6,2,10,12,51,104,76,54,101,123,114,77,22,11,156
4,19,53,42,12,12,32,113,171,130,57,133,122,22,5,6,24,28,25,8
15,11,14,10,3,21,32,29,49,67,55,40,61,47,14,13,22,17,14,12
1,3,3,0,4,6,9,12,37,78,111,85,134,169,54,23,12,11,1,1
3,3,8,2,2,3,10,36,39,13,28,32,15,12,16,11,10,18,15,15
14,10,27,46,65,90,113,113,87,54,28,29,20,16,18,24,23,15,19,13
32,47,63,88,45,40,37,49,46,22,30,22,35,50,29,16,29,24,29,19
9,3,29,49,31,39,33,23,37,55,98,123,116,192,194,189,157,122,105,122
44,57,48,28,11,14,11,8,27,55,25,31,52,40,34,26,16,3,7,17
18,16,7,3,8,19,26,32,50,49,34,41,37,17,6,4,6,8,9,4
61,131,182,161,132,176,157,82,82,79,73,39,51,39,38,35,19,6,16,13
4,13,13,11,25,17,9,13,9,5,5,11,13,8,5,0,0,22,51,24
7,16,15,7,10,3,10,15,11,13,11,10,6,3,2,4,4,2,11,16
2,8,3,4,10,10,13,29,35,36,35,25,11,1,2,4,6,3,2,2
9,7,6,8,6,8,22,55,103,74,28,52,40,18,5,5,3,0,1,4
22,18,42,76,88,123,128,92,95,154,179,171,95,33,13,6,0,0,0,9
15,35,50,47,61,49,33,52,70,88,67,81,55,28,21,24,18,36,30,21
43,24,21,47,60,60,67,84,61,58,54,45,25,16,8,21,43,45,49,46
13,5,14,17,9,11,12,17,27,33,30,51,84,98,58,53,49,28,9,9
13,23,37,37,46,45,110,143,159,117,95,97,57,9,5,9,16,16,10,11
8,2,6,9,14,11,11,30,89,176,135,133,89,36,25,6,9,9,5,10
12,26,9,14,29,43,53,69,64,67,68,64,55,20,12,13,12,22,19,5
14,11,25,21,14,32,47,72,99,102,71,50,31,12,4,5,5,2,6,5
11,7,7,6,15,23,33,28,54,68,50,30,12,6,4,18,25,25,24,11
4,9,9,2,11,17,13,34,76,51,25,57,26,7,1,0,5,4,2,4
38,24,4,7,14,32,46,59,30,36,48,34,51,29,32,47,70,34,13,12
19,51,57,58,86,94,86,140,152,99,85,147,73,21,4,8,12,10,12,9
5,7,13,11,0,3,9,27,53,76,36,58,36,10,5,7,4,4,0,0
0,0,4,5,3,3,5,5,5,17,15,19,31,49,42,21,11,6,3,0
6,10,33,35,44,45,40,73,75,59,89,71,50,36,44,52,49,20,0,2
16,7,5,4,4,19,52,162,328,204,128,125,54,26,16,6,20,27,18,5
30,21,30,26,12,11,17,60,78,119,133,103,101,32,10,4,10,15,24,22
124,118,139,150,155,93,76,95,50,43,51,43,25,34,34,16,16,22,34,29
6,9,6,7,11,16,15,37,66,58,32,29,26,28,32,30,14,5,11,12
5,3,5,9,19,47,56,48,28,52,36,21,15,11,19,52,78,84,90,62
20,14,18,37,29,15,22,54,155,148,44,35,23,11,6,3,5,14,22,18
71,92,33,93,125,81,71,158,170,123,95,60,42,34,35,41,42,46,43,21
69,77,83,79,33,34,51,70,169,306,273,216,108,46,15,28,41,151,129,44
10,6,6,1,4,6,7,4,7,8,18,9,15,21,18,13,13,30,18,21
1,2,1,5,4,2,5,5,18,48,41,32,30,5,0,0,0,0,3,2
11,7,15,8,11,7,14,35,96,97,87,62,54,22,14,10,7,5,3,8
0,0,0,0,2,3,5,31,90,114,148,219,99,17,9,3,4,14,19,13
16,14,43,56,50,27,50,58,34,23,26,26,11,4,0,5,3,9,6,7
36,27,29,19,12,43,130,245,167,115,166,101,33,16,27,24,46,79,67,35
30,38,32,19,6,20,61,137,126,117,166,107,32,21,12,17,24,15,13,8
35,19,12,13,13,18,34,40,99,215,213,115,40,10,8,5,0,0,0,0
51,23,17,20,20,31,59,77,84,79,72,51,20,16,22,34,50,67,51,33
9,2,10,16,17,8,19,22,24,30,38,22,11,10,5,18,24,15,22,30
14,9,13,22,44,61,54,38,37,42,50,127,210,301,288,288,287,374,417,335
9,8,9,7,9,2,2,15,26,17,31,47,29,11,13,5,6,10,9,5
30,57,92,72,56,71,60,56,73,67,71,77,77,52,30,17,27,31,39,34
4,1,2,10,18,34,43,48,59,49,21,8,17,13,12,23,21,26,18,6
18,18,15,21,19,15,8,15,25,37,42,80,78,63,39,23,51,35,23,14
14,20,26,40,23,18,31,90,166,178,138,153,107,41,12,18,36,47,40,16
10,25,53,191,317,177,204,258,215,184,174,153,109,79,46,29,47,72,120,184
9,16,13,27,44,103,131,153,162,122,138,88,38,24,27,30,33,52,35,18
3,2,5,6,4,2,1,5,22,31,33,32,19,25,12,3,6,1,2,3
2,3,6,8,0,0,0,1,2,0,7,11,17,8,6,5,13,10,3,4
17,13,13,29,56,30,12,12,27,71,140,140,86,43,22,25,19,7,2,3
16,16,35,56,68,53,26,37,13,4,34,77,71,54,31,35,74,52,101,185
4,9,9,13,23,24,24,25,29,34,64,80,38,72,122,84,23,34,30,19
21,22,41,36,42,14,32,26,77,123,155,132,106,68,52,40,14,0,5,1
2,4,2,0,2,1,7,31,54,64,84,125,41,5,4,2,4,3,13,11
30,28,16,20,20,10,24,74,155,104,71,106,73,21,9,13,7,3,37,22
12,6,3,8,16,19,13,21,16,17,22,34,15,8,2,6,2,2,2,3
2,5,20,14,10,6,15,1,28,34,77,43,0,0,0,0,0,2,0,0
55,83,156,275,428,372,271,228,284,309,255,121,33,22,13,19,25,25,24,9
12,11,6,8,21,23,44,24,30,49,82,68,63,34,6,2,2,15,21,12
50,86,203,225,70,37,40,16,45,67,40,26,29,27,25,37,44,32,25,22
36,52,54,23,13,22,66,128,188,121,58,59,69,36,15,2,12,7,22,13
8,7,8,18,15,3,15,20,16,37,17,22,19,0,13,30,20,7,0,8
3,3,0,0,5,9,9,15,15,13,24,21,11,5,2,14,13,1,3,0
44,27,23,23,20,32,46,50,50,48,35,27,45,51,47,49,38,49,73,31
3,4,7,16,16,7,6,5,4,2,7,4,3,5,8,6,2,3,1,0
6,3,2,5,7,0,2,9,17,28,33,20,2,4,0,0,0,1,7,6
0,0,0,0,0,0,56,83,147,156,99,92,10,0,8,8,0,2,2,4
15,16,12,29,47,73,77,58,23,22,39,0,0,0,0,61,113,68,36,21
9,27,7,5,3,3,12,27,33,42,85,124,72,28,5,9,7,14,21,25
43,37,120,221,485,781,647,611,482,285,209,95,72,48,28,55,78,25,28,14
18,32,54,44,22,9,11,30,29,103,175,195,176,137,211,115,70,14,10,10
52,66,131,196,157,127,115,109,118,108,86,27,20,16,7,4,1,12,19,11
14,46,58,23,24,34,82,164,197,98,259,332,182,48,19,17,19,28,13,8
0,0,2,2,12,17,17,52,76,85,129,165,83,14,12,6,4,1,2,2
25,28,32,20,26,27,42,40,55,57,56,44,29,25,33,24,32,35,23,24
15,18,24,24,16,30,40,124,120,129,184,138,105,26,9,4,7,13,10,3
207,466,542,493,705,516,394,299,213,121,109,107,128,168,248,305,222,228,465,396
21,12,9,38,44,33,30,38,49,59,42,58,14,24,36,29,20,18,21,15
50,50,54,44,50,69,142,202,178,205,207,162,151,95,59,65,54,62,94,73
1,4,6,13,18,12,18,15,16,19,35,33,32,14,9,0,8,8,4,8
7,2,3,6,10,17,24,23,57,58,35,20,16,13,7,1,1,4,1,13
8,15,13,1,2,3,6,36,78,107,79,116,74,26,15,5,1,7,3,2
12,11,6,1,1,11,60,103,99,134,127,88,43,2,5,4,6,5,6,13
17,24,41,120,185,216,214,260,331,436,496,397,188,49,43,50,76,97,96,62
15,4,6,3,2,13,8,7,19,33,61,54,29,51,37,29,19,6,9,14
139,78,54,48,25,29,26,53,74,117,205,129,50,42,42,40,68,113,163,260
0,0,0,0,0,2,7,17,32,34,54,115,70,9,13,7,3,3,0,8
4,5,11,7,3,5,5,24,51,28,39,54,39,11,2,10,10,5,0,0
19,22,22,11,5,24,17,20,32,47,33,45,34,34,21,18,16,6,7,8
8,7,7,10,12,15,24,61,105,85,74,60,50,89,49,24,7,3,14,15
10,18,32,25,19,13,14,27,72,136,139,226,205,107,46,18,18,35,113,157
0,2,2,2,3,8,10,29,32,38,26,20,11,11,6,2,3,27,17,0
73,24,20,39,61,87,152,247,255,303,323,311,364,294,159,231,169,109,82,74
38,18,11,8,22,22,35,85,107,96,99,97,91,53,32,31,32,50,51,41
15,8,5,3,2,9,30,40,29,26,29,28,23,17,4,0,9,9,0,0
20,35,18,17,27,33,35,49,83,82,104,88,46,26,26,24,15,18,12,7
19,26,41,93,153,251,235,154,190,203,107,82,42,16,18,21,21,24,14,12
18,42,15,0,2,2,2,30,57,85,108,95,105,92,63,25,20,31,49,55
2,2,6,6,2,3,8,14,9,7,7,3,4,3,1,10,7,8,4,5
368,431,336,178,356,506,332,270,177,132,50,18,18,21,22,16,29,30,11,18
17,11,15,24,37,69,97,124,164,188,100,71,79,62,33,25,35,25,20,37
4,2,4,7,5,7,8,8,13,10,13,26,20,11,18,20,42,33,3,4
7,4,1,2,2,3,7,11,17,20,12,4,3,9,3,5,3,2,2,2
59,69,41,20,26,62,118,129,174,115,151,179,81,35,12,2,0,0,0,0
18,5,5,0,0,1,16,19,22,52,43,17,10,10,11,23,35,35,56,37
14,17,15,25,33,122,174,144,144,152,173,134,60,36,16,10,43,57,42,26
25,30,26,13,10,11,8,10,15,17,10,10,15,10,9,12,12,19,21,17
1,2,2,0,0,3,3,8,25,26,47,73,70,55,44,39,28,26,19,16
13,32,39,32,37,30,12,23,36,56,79,158,266,176,118,125,91,77,76,74
14,20,22,11,18,34,65,75,59,43,16,11,13,43,78,71,72,77,63,30
7,4,7,14,14,7,14,25,29,53,47,35,26,7,15,16,21,9,12,11
21,26,33,65,80,176,250,198,154,159,198,117,28,19,17,15,33,49,48,24
4,22,12,2,2,14,22,30,43,86,102,67,64,37,11,8,6,7,11,13
5,6,9,5,3,4,6,15,68,77,69,117,74,32,4,0,0,4,15,15
61,61,53,23,30,26,63,167,177,182,199,236,332,256,112,61,50,42,37,89
31,57,52,25,29,25,98,342,339,276,251,136,74,34,24,25,27,32,27,10
17,12,16,34,43,16,22,29,46,115,159,201,292,383,349,370,362,291,246,128
4,3,9,13,7,5,12,64,143,129,117,168,159,57,21,18,23,38,37,19
15,15,35,30,16,13,20,72,85,97,54,98,110,20,11,11,11,14,22,20
12,19,13,9,10,12,19,54,70,84,205,182,93,58,37,17,12,18,19,23
6,15,23,20,9,3,0,0,1,2,1,3,0,8,8,22,45,146,241,198
1,1,4,4,7,5,5,12,43,49,43,30,10,8,7,4,5,6,2,2
3,5,9,12,9,11,15,23,48,84,61,55,24,11,7,4,5,4,2,3
10,9,2,9,11,11,24,35,29,36,45,35,17,11,4,1,3,6,3,0
20,12,10,6,13,26,32,84,106,51,66,119,27,6,18,12,13,15,7,7
26,17,17,7,7,34,52,59,71,39,32,35,21,25,7,2,4,2,0,3
74,210,258,215,102,273,410,361,246,153,74,38,36,24,44,89,98,57,42,59
5,16,21,24,35,63,54,24,26,53,61,138,137,67,47,38,57,87,91,229
24,42,48,35,24,13,13,51,117,143,222,157,85,20,10,12,54,73,36,21
39,27,13,15,8,9,58,72,126,105,83,118,116,89,91,39,36,26,18,40
19,31,28,23,32,30,58,98,101,91,87,73,26,28,24,12,22,20,9,1
7,3,8,7,20,31,32,40,41,36,36,13,12,12,12,9,9,6,10,7
10,18,32,25,29,36,35,47,42,29,36,22,5,8,16,34,105,171,386,277
530,718,667,521,593,438,261,259,182,123,80,41,17,19,30,50,43,19,40,40
148,148,94,37,13,16,50,117,116,108,72,49,34,21,31,51,49,46,56,38
10,20,14,7,10,10,16,48,71,94,44,71,71,23,11,7,6,6,8,6
14,8,12,46,106,137,164,161,138,141,93,62,41,52,73,47,24,20,18,19
5,8,7,5,12,24,42,46,45,35,40,14,11,13,23,30,48,51,48,41
53,34,29,18,21,29,38,38,53,75,102,140,169,108,59,52,19,15,6,7
0,8,10,5,9,4,3,12,64,95,52,59,82,32,28,6,14,11,15,14
19,32,32,57,47,34,55,43,56,140,246,385,444,462,418,292,210,59,37,42
12,29,48,46,28,20,29,69,164,194,56,29,36,20,0,1,0,9,4,3
1,1,5,10,7,3,15,30,56,64,61,30,16,4,6,3,0,8,8,4
9,15,11,20,40,95,119,28,66,132,71,28,28,18,7,12,9,10,2,6
11,16,11,14,19,37,30,17,37,68,35,13,10,11,3,6,2,0,0,0
1,5,4,0,0,0,5,26,40,71,69,70,33,25,13,5,3,3,0,0
0,0,5,8,9,5,21,66,121,111,78,70,52,35,10,7,9,20,16,11
19,22,28,15,22,36,46,97,89,104,92,61,52,49,30,21,19,27,21,11
24,54,61,47,28,22,63,112,121,98,84,209,148,7,14,17,31,47,18,10
21,35,40,33,24,33,60,49,33,47,56,51,32,35,36,24,26,21,28,21
7,18,14,8,4,13,38,75,74,35,39,128,167,88,26,19,9,30,39,22
32,32,9,22,86,106,112,70,97,101,47,30,15,6,8,14,20,22,14,15
188,269,156,167,165,108,138,100,193,165,34,16,23,26,25,25,11,4,1,6
12,11,10,4,3,16,49,108,124,63,107,82,41,13,12,12,18,25,27,14
28,51,85,80,84,95,85,68,47,20,46,51,40,41,35,10,22,45,43,17
9,8,3,1,4,9,20,17,33,59,64,42,6,8,5,7,10,12,8,0
3,5,7,5,4,9,12,43,93,95,51,39,43,9,3,1,9,15,1,3
29,23,26,29,33,40,57,57,32,75,94,82,55,36,22,17,4,0,0,0
5,3,4,9,10,6,22,54,78,66,99,119,61,13,6,8,17,32,32,13
13,14,14,9,3,6,9,25,58,58,65,75,59,19,13,14,6,10,6,20
3,17,34,56,67,63,48,71,153,196,134,101,78,25,5,7,11,14,6,5
86,72,85,56,60,101,143,119,116,108,112,187,150,100,54,37,35,27,27,29
52,22,35,82,152,77,33,35,83,180,248,230,78,142,179,96,32,17,15,20
21,27,30,18,13,9,7,9,24,37,70,29,24,25,17,14,23,27,31,28
8,19,36,44,55,56,66,56,46,37,21,6,4,18,23,17,8,10,14,15
72,100,103,85,164,198,226,292,224,121,88,37,25,64,158,222,404,535,327,223
135,111,659,514,213,143,87,88,104,93,105,130,125,134,146,156,186,182,198,209
19,29,48,61,44,16,16,32,36,68,248,352,290,220,126,83,22,14,13,17
17,20,17,20,26,75,118,154,145,54,43,62,36,28,18,17,6,6,2,3
6,12,10,6,10,13,25,60,124,142,93,199,196,74,48,22,20,3,2,5
5,0,0,0,1,0,2,11,16,53,113,117,128,189,100,63,24,23,20,14
12,8,3,4,6,8,29,61,31,63,98,71,29,20,18,24,20,9,10,11
6,10,2,15,20,32,37,27,32,50,64,82,105,150,104,95,86,39,22,30
22,24,26,48,66,71,107,131,114,61,50,39,28,31,36,29,41,29,18,12
0,39,68,19,35,24,68,140,194,146,123,192,86,41,11,33,9,11,13,5
15,28,34,19,17,15,5,19,46,87,127,220,163,81,40,94,99,44,17,9
2,1,0,4,1,7,12,9,5,8,2,0,2,8,4,6,18,13,6,4
3,14,36,60,141,172,160,183,168,112,56,13,4,20,16,9,12,15,7,12
21,13,12,12,15,24,28,38,61,45,64,80,45,9,15,11,2,13,2,6
4,5,2,1,1,7,7,3,7,24,53,38,12,3,2,4,2,2,1,1
29,53,81,52,24,24,23,37,63,113,118,94,60,150,318,261,183,173,111,62
4,3,6,5,12,22,25,51,62,64,91,68,39,8,9,8,4,32,25,16
5,19,14,15,21,11,10,32,48,39,50,40,29,15,20,21,29,26,16,19
22,22,40,103,225,495,491,400,431,334,301,182,105,69,15,32,56,91,59,45
8,15,20,16,6,10,27,62,109,97,91,144,98,25,5,7,7,6,22,16
38,65,76,42,54,145,183,212,304,224,144,201,168,62,16,13,26,29,27,28
33,12,15,20,60,93,97,68,72,175,152,173,144,106,83,26,14,20,20,6
14,12,10,4,12,9,20,40,45,64,81,51,19,4,0,0,0,3,5,1
16,36,27,17,14,22,51,105,277,320,307,475,415,193,69,20,37,52,71,55
3,8,7,3,5,11,18,55,63,52,78,99,63,26,19,25,24,24,9,8
54,57,59,45,36,42,18,43,36,52,44,29,54,53,49,19,4,3,10,16
23,35,28,25,23,15,29,26,52,119,95,81,37,15,18,16,13,17,18,24
37,33,35,62,111,207,191,192,109,21,8,13,58,178,297,306,155,169,166,88
24,14,15,19,20,19,18,33,47,52,42,57,63,74,67,73,54,71,95,95
22,39,54,48,40,64,71,40,30,49,83,72,14,9,18,73,182,313,715,603
4,3,9,17,6,3,6,9,13,20,41,32,58,78,45,14,11,7,6,4
5,13,14,7,23,86,158,121,73,53,21,16,88,93,51,39,15,17,16,30
10,8,23,50,57,52,27,42,59,17,16,21,36,59,67,71,43,23,29,30
20,40,20,10,21,55,107,85,68,197,179,118,123,27,13,8,12,23,10,8
0,0,0,0,0,9,37,89,239,351,188,71,123,86,28,9,2,0,0,0
6,22,63,101,83,62,38,13,21,84,131,118,69,224,372,179,60,28,13,35
18,36,63,153,194,203,224,291,227,274,164,144,125,101,43,46,35,15,15,14
14,38,49,60,36,30,10,0,0,6,5,13,19,12,8,3,9,7,18,13
4,5,10,12,33,30,36,39,19,1,20,25,6,16,14,10,13,5,9,16
38,19,28,48,43,21,3,21,42,50,46,53,54,65,76,91,116,62,17,10
9,7,27,41,120,198,171,138,201,123,30,33,19,28,50,84,102,52,26,11
125,147,176,200,234,179,101,42,28,18,6,10,16,56,116,74,22,25,22,8
14,6,18,10,18,13,33,36,44,55,45,33,21,17,7,6,23,19,7,1
25,32,50,43,24,25,68,87,141,207,183,175,153,100,34,20,14,37,83,133
19,20,27,41,53,71,85,81,94,75,41,19,21,28,17,27,32,25,10,13
18,26,39,29,21,13,27,20,11,16,30,40,48,47,55,51,35,16,3,6
23,44,45,30,54,55,20,17,27,62,54,49,76,103,60,31,26,21,3,33
8,5,0,8,3,1,3,9,1,5,19,20,6,6,2,0,3,5,4,3
26,43,41,15,12,48,76,63,62,66,80,101,120,111,80,45,15,10,35,55
12,10,7,13,11,21,29,48,118,170,163,139,145,254,260,127,139,81,48,28
11,16,11,8,4,9,20,45,76,98,130,114,75,24,11,6,14,6,13,17
20,79,99,80,26,32,96,310,448,329,195,258,277,161,47,28,25,33,40,36
20,17,12,47,67,136,244,264,261,197,260,313,262,232,280,322,243,172,416,559
19,15,26,31,29,53,55,57,49,64,75,81,125,91,91,237,282,170,89,46
